School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Leominster - Leominster Senior High,1530505,"1,192",26,2.2,2.0,2.6,1.8,2.1,2009-10
Lexington - Lexington High,1550505,"1,955",12,0.6,0.4,0.0,0.4,1.8,2009-10
Lincoln-Sudbury - Lincoln-Sudbury Reg High,6950505,"1,613",3,0.2,0.0,0.0,0.0,0.8,2009-10
Littleton - Littleton High School,1580505,411,7,1.7,1.0,1.6,2.2,2.1,2009-10
Longmeadow - Longmeadow High,1590505,"1,025",7,0.7,0.0,0.4,0.8,1.6,2009-10
Lowell - Lowell High,1600505,"3,290",134,4.1,4.3,4.7,3.7,3.5,2009-10
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,4580505,121,40,33.1,44.4,48.0,22.2,30.3,2009-10
Ludlow - Ludlow Senior High,1610505,985,15,1.5,1.0,1.7,1.9,1.7,2009-10
Lunenburg - Lunenburg High,1620505,541,13,2.4,0.0,2.2,0.8,7.1,2009-10
Lynn - Classical High,1630505,"1,295",44,3.4,1.6,4.9,4.7,2.4,2009-10
Lynn - Fecteau-Leary Junior/Senior High School,1630525,105,22,21.0,26.8,23.1,13.3,12.5,2009-10
Lynn - Lynn English High,1630510,"1,728",83,4.8,7.1,6.5,2.6,2.3,2009-10
Lynn - Lynn Voc Tech Institute,1630605,882,63,7.1,3.9,9.0,7.2,8.1,2009-10
Lynnfield - Lynnfield High,1640505,662,5,0.8,2.9,0.0,0.0,0.0,2009-10
MATCH Charter Public School (District) - MATCH Charter Public High School,4690505,222,1,0.5,0.0,1.5,0.0,0.0,2009-10
Ma Academy for Math and Science - Ma Academy for Math and Science School,4680505,91,0,0.0,,,0.0,0.0,2009-10
Malden - Malden High,1650505,"1,699",83,4.9,6.2,3.0,5.4,4.8,2009-10
Manchester Essex Regional - Manchester Essex Regional High School,6980510,439,2,0.5,0.9,0.9,0.0,0.0,2009-10
Mansfield - Mansfield High,1670505,"1,497",18,1.2,0.8,1.0,1.6,1.4,2009-10
Marblehead - Marblehead High,1680505,943,7,0.7,0.0,0.8,0.0,2.1,2009-10
Marlborough - Marlborough High,1700505,"1,178",20,1.7,2.8,1.5,0.8,1.3,2009-10
Marshfield - Marshfield High,1710505,"1,384",21,1.5,0.6,1.6,1.5,2.4,2009-10
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,4660550,43,0,0.0,0.0,0.0,0.0,0.0,2009-10
Marthas Vineyard - Marthas Vineyard Reg High,7000505,698,8,1.1,1.5,1.2,0.6,1.2,2009-10
Masconomet - Masconomet Regional HS,7050505,"1,349",3,0.2,0.0,0.0,0.3,0.5,2009-10
Mashpee - Mashpee High,1720505,539,6,1.1,0.6,1.7,0.8,1.4,2009-10
Maynard - Maynard High,1740505,320,5,1.6,1.3,3.2,1.2,1.1,2009-10
Medfield - Medfield Senior High,1750505,921,1,0.1,0.4,0.0,0.0,0.0,2009-10
Medford - Curtis-Tufts,1760510,36,10,27.8,,50.0,20.0,11.1,2009-10
Medford - Medford High,1760505,"1,160",21,1.8,3.2,1.5,1.4,1.0,2009-10
Medford - Medford Voc Tech High,1760605,232,9,3.9,2.0,5.6,3.3,4.2,2009-10
Medway - Medway High,1770505,833,4,0.5,0.0,0.0,0.5,1.4,2009-10
Melrose - Melrose High,1780505,951,17,1.8,0.4,1.2,0.9,4.8,2009-10
Mendon-Upton - Nipmuc Regional High,7100510,768,4,0.5,0.0,1.0,0.5,0.6,2009-10
Methuen - Methuen High,1810505,"1,828",67,3.7,1.3,5.3,4.4,3.5,2009-10
Middleborough - Middleborough High,1820505,865,9,1.0,1.6,0.9,0.0,1.7,2009-10
Milford - Milford High,1850505,"1,124",33,2.9,0.4,3.9,2.9,4.6,2009-10
Millbury - Millbury Jr/Sr High,1860505,574,10,1.7,1.6,2.4,1.8,1.3,2009-10
Millis - Millis High School,1870505,349,7,2.0,0.0,1.1,1.1,5.8,2009-10
Milton - Milton High,1890505,"1,075",3,0.3,0.7,0.4,0.0,0.0,2009-10
Minuteman Regional Vocational Technical - Minuteman Regional High,8300605,583,9,1.5,2.7,1.2,1.3,1.4,2009-10
Mohawk Trail - Mohawk Trail Reg High,7170505,360,13,3.6,2.1,3.2,6.0,3.5,2009-10
Monson - Monson High School,1910505,369,10,2.7,4.8,3.2,2.7,0.0,2009-10
Montachusett Regional Vocational Technical - Montachusett Reg Voc Tech,8320605,"1,355",11,0.8,0.0,0.0,0.6,3.0,2009-10
Mount Greylock - Mt Greylock Reg High,7150505,406,5,1.2,0.0,0.8,2.4,1.9,2009-10
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,4700105,292,5,1.7,4.9,1.1,0.0,0.0,2009-10
Nantucket - Nantucket High,1970505,380,5,1.3,1.0,0.0,1.1,3.6,2009-10
Narragansett - Narragansett Reg High,7200505,472,5,1.1,1.5,1.7,1.0,0.0,2009-10
Nashoba - Nashoba Regional,7250505,987,4,0.4,0.0,0.0,0.9,0.8,2009-10
Nashoba Valley Regional Vocational Technical - Nashoba Valley Tech H S,8520605,662,3,0.5,0.0,0.0,0.7,1.2,2009-10
Natick - Natick High,1980505,"1,274",9,0.7,0.0,0.3,1.6,0.9,2009-10
Nauset - Nauset Regional High,6600505,968,9,0.9,0.0,0.8,1.9,0.9,2009-10
Needham - Needham High,1990505,"1,431",8,0.6,0.3,0.0,0.6,1.4,2009-10
New Bedford - New Bedford High,2010505,"2,855",190,6.7,6.8,6.5,6.3,7.1,2009-10
New Bedford - West Side Jr-Sr Hs,2010510,49,30,61.2,28.6,66.7,,,2009-10
New Bedford - Whaling City JR./SR. High School,2010515,37,7,18.9,10.0,29.4,0.0,,2009-10
New Leadership Charter (District) - New Leadership Charter School,4710405,210,15,7.1,4.7,7.7,5.4,13.2,2009-10
Newburyport - Newburyport High,2040505,726,6,0.8,0.0,0.0,2.6,0.6,2009-10
Newton - Newton North High,2070505,"1,758",10,0.6,0.2,0.5,0.5,1.1,2009-10
Newton - Newton South High,2070510,"1,714",4,0.2,0.0,0.0,0.2,0.7,2009-10
Norfolk County Agricultural - Norfolk County Agr,9150705,470,0,0.0,0.0,0.0,0.0,0.0,2009-10
North Adams - Drury High,2090505,500,30,6.0,8.7,5.0,7.0,3.1,2009-10
North Andover - North Andover High,2110505,"1,277",2,0.2,0.0,0.3,0.3,0.0,2009-10
North Attleborough - North Attleboro High,2120505,"1,188",15,1.3,0.3,1.4,2.1,1.3,2009-10
North Brookfield - North Brookfield High,2150505,179,3,1.7,0.0,0.0,0.0,7.7,2009-10
North Central Charter Essential (District) - North Central Charter Essential School,4740505,238,13,5.5,1.5,6.3,8.9,5.7,2009-10
North Middlesex - North Middlesex Reg,7350505,"1,142",5,0.4,0.0,1.0,0.3,0.3,2009-10
North Reading - North Reading High,2170505,704,3,0.4,0.6,0.6,0.0,0.5,2009-10
North Shore Regional Vocational Technical - North Shore Reg Voc,8540605,451,1,0.2,0.8,0.0,0.0,0.0,2009-10
Northampton - Northampton High,2100505,899,14,1.6,1.2,1.9,2.7,0.5,2009-10
Northampton-Smith Vocational Agricultural - Smith Voc and Agr High,4060705,464,6,1.3,0.0,1.6,1.9,1.9,2009-10
Northboro-Southboro - Algonquin Reg High,7300505,"1,404",3,0.2,0.0,0.3,0.3,0.3,2009-10
Northbridge - Northbridge High,2140505,630,23,3.7,3.0,3.0,5.1,3.5,2009-10
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Reg Voc,8530605,"1,249",5,0.4,0.0,0.9,0.0,0.7,2009-10
Northern Berkshire Regional Vocational Technical - Charles McCann Voc Tech,8510605,500,3,0.6,0.8,0.8,0.8,0.0,2009-10
Norton - Norton High,2180505,742,27,3.6,4.8,3.0,3.9,2.9,2009-10
Norwell - Norwell High,2190505,654,0,0.0,0.0,0.0,0.0,0.0,2009-10
Norwood - Norwood High,2200505,"1,039",16,1.5,1.1,1.8,2.3,1.1,2009-10
Old Colony Regional Vocational Technical - Old Colony Reg Voc Tech,8550605,583,6,1.0,0.0,0.0,2.1,2.1,2009-10
Old Rochester - Old Rochester Reg High,7400505,700,5,0.7,0.6,0.0,0.5,1.8,2009-10
Oxford - Oxford High,2260505,548,32,5.8,0.0,8.5,3.1,11.5,2009-10
Palmer - Palmer High,2270505,470,23,4.9,4.0,7.1,5.9,2.6,2009-10
Pathfinder Regional Vocational Technical - Pathfinder Voc Tech,8600605,645,17,2.6,1.7,1.3,4.1,3.6,2009-10
Peabody - Peabody Veterans Memorial High,2290510,"1,837",58,3.2,0.0,4.5,4.9,3.2,2009-10
Pembroke - Pembroke High School,2310505,911,5,0.5,0.0,0.9,0.8,0.4,2009-10
Pentucket - Pentucket Reg Sr High,7450505,817,11,1.3,1.0,1.0,1.3,2.2,2009-10
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,164,62,37.8,62.5,21.6,25.0,4.3,2009-10
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,116,0,0.0,0.0,0.0,,,2009-10
Pioneer Valley - Pioneer Valley Reg,7500505,331,6,1.8,0.0,0.0,5.7,2.7,2009-10
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public,4790505,274,14,5.1,1.6,1.6,3.9,12.3,2009-10
Pittsfield - Pittsfield High,2360505,972,24,2.5,1.9,3.2,2.4,2.3,2009-10
Pittsfield - Taconic High,2360510,946,39,4.1,5.7,5.6,2.9,1.0,2009-10
Plymouth - Plymouth North High,2390505,"1,046",30,2.9,3.2,3.2,3.2,1.5,2009-10
Plymouth - Plymouth South High,2390515,"1,489",31,2.1,2.1,2.5,2.3,1.4,2009-10
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,287,12,4.2,8.9,2.7,4.2,0.0,2009-10
Provincetown - Provincetown High,2420505,51,12,23.5,0.0,16.7,6.7,62.5,2009-10
Quabbin - Quabbin Regional High School,7530505,967,15,1.6,0.4,2.4,2.2,1.3,2009-10
Quaboag Regional - Quaboag Regional High,7780505,384,17,4.4,3.7,5.6,3.7,5.1,2009-10
Quincy - North Quincy High,2430510,"1,517",33,2.2,2.8,2.0,1.3,2.8,2009-10
Quincy - Quincy High,2430505,"1,299",48,3.7,2.2,5.6,3.4,3.9,2009-10
Ralph C Mahar - Ralph C Mahar Reg,7550505,482,42,8.7,8.1,8.5,10.2,6.7,2009-10
Randolph - Randolph High,2440505,720,29,4.0,3.8,7.4,3.1,1.6,2009-10
Reading - Reading Memorial High,2460505,"1,242",6,0.5,0.0,0.0,0.7,1.3,2009-10
Revere - Revere High,2480505,"1,520",20,1.3,0.9,1.3,1.7,1.4,2009-10
Revere - Seacoast School,2480520,119,56,47.1,41.8,72.4,29.4,,2009-10
Rockland - Rockland Senior High,2510505,580,45,7.8,5.3,3.1,7.9,15.4,2009-10
Rockport - Rockport High,2520510,331,6,1.8,1.2,1.2,0.0,4.6,2009-10
Sabis International Charter (District) - Sabis International Charter School,4410505,454,1,0.2,0.0,0.0,0.7,0.0,2009-10
Salem - Salem High,2580505,"1,226",44,3.6,3.0,5.5,2.1,3.9,2009-10
Salem Academy Charter (District) - Salem Academy Charter School,4850485,136,3,2.2,0.0,5.6,2.8,0.0,2009-10
Sandwich - Sandwich High,2610505,"1,054",15,1.4,1.4,1.4,1.2,1.6,2009-10
Saugus - Saugus High,2620505,773,18,2.3,0.0,0.5,3.8,4.5,2009-10
Scituate - Scituate High School,2640505,833,12,1.4,0.5,0.4,0.0,5.3,2009-10
Seekonk - Seekonk High,2650505,642,9,1.4,0.0,0.0,2.8,3.0,2009-10
Sharon - Sharon High,2660505,"1,155",4,0.3,0.0,0.7,0.4,0.4,2009-10
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Voc Tech High School,8710605,"1,300",7,0.5,0.3,0.3,0.6,1.0,2009-10
Shrewsbury - Shrewsbury Sr High,2710505,"1,624",17,1.0,0.7,0.8,1.4,1.3,2009-10
Silver Lake - Silver Lake Reg High,7600505,"1,216",7,0.6,0.3,0.7,0.7,0.7,2009-10
Somerset - Somerset High,2730505,927,5,0.5,0.0,0.4,0.0,1.8,2009-10
Somerville - Full Circle High School,2740510,39,15,38.5,35.7,38.5,,,2009-10
Somerville - Somerville High,2740505,"1,313",61,4.6,5.1,5.8,2.5,5.0,2009-10
South Hadley - South Hadley High,2780505,674,19,2.8,2.5,2.2,5.1,1.2,2009-10
South Middlesex Regional Vocational Technical - Joseph P Keefe Tech HS,8290605,642,8,1.2,0.0,0.0,2.3,2.8,2009-10
South Shore Charter Public (District) - South Shore Charter Public School,4880550,130,0,0.0,0.0,0.0,0.0,0.0,2009-10
South Shore Regional Vocational Technical - So Shore Voc Tech High,8730605,595,2,0.3,0.0,0.6,0.0,0.7,2009-10
Southbridge - Southbridge High,2770505,418,21,5.0,2.8,7.6,5.6,4.3,2009-10
Southeastern Regional Vocational Technical - Southeastern Reg Voc Tech,8720605,"1,257",22,1.8,0.3,2.4,1.9,2.5,2009-10
Southern Berkshire - Mt Everett Regional,7650505,261,4,1.5,1.9,0.0,4.7,0.0,2009-10
Southern Worcester County Regional Vocational Technical - Bay Path Reg Voc Tech H S,8760605,"1,115",13,1.2,0.0,1.0,2.7,1.1,2009-10
Southwick-Tolland - Southwick-Tolland Regional High,7660505,571,4,0.7,0.0,2.1,0.0,0.7,2009-10
Spencer-E Brookfield - David Prouty High,7670505,483,24,5.0,4.0,5.6,7.0,3.4,2009-10
Springfield - High School Of Commerce,2810510,"1,377",213,15.5,16.1,16.8,11.2,16.6,2009-10
Springfield - High School/Science-Tech,2810530,"1,296",206,15.9,19.4,19.7,7.5,11.5,2009-10
Springfield - Putnam Voc Tech High Sch,2810620,"1,626",98,6.0,3.7,3.2,7.8,10.4,2009-10
Springfield - Springfield Academy for Excellence,2810506,316,111,35.1,36.0,32.1,33.3,39.0,2009-10
Springfield - Springfield Central High,2810500,"2,056",95,4.6,6.3,4.4,2.7,3.9,2009-10
Springfield - The Springfield Renaissance School,2810205,360,12,3.3,2.0,5.5,1.1,5.2,2009-10
Stoneham - Stoneham High,2840505,739,2,0.3,1.0,0.0,0.0,0.0,2009-10
Stoughton - Stoughton High,2850505,"1,130",28,2.5,1.3,3.1,1.9,3.8,2009-10
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,401,3,0.7,0.0,0.9,0.0,2.5,2009-10
Sutton - Sutton High School,2900510,379,5,1.3,0.0,1.2,2.0,2.0,2009-10
Swampscott - Swampscott High,2910505,766,6,0.8,0.0,0.0,0.0,2.8,2009-10
Swansea - Joseph Case High,2920505,585,4,0.7,0.0,1.3,1.4,0.0,2009-10
Tantasqua - Tantasqua Reg Sr High,7700505,892,14,1.6,0.5,1.7,3.5,0.5,2009-10
Tantasqua - Tantasqua Reg Voc,7700605,348,1,0.3,0.0,0.0,0.0,1.6,2009-10
Taunton - Taunton High,2930505,"1,807",84,4.6,4.3,5.2,4.1,5.0,2009-10
Tewksbury - Tewksbury Memorial High,2950505,977,28,2.9,2.6,3.1,2.1,3.5,2009-10
Tri County Regional Vocational Technical - Tri County Reg Voc Tech,8780605,964,8,0.8,0.3,0.0,1.8,1.4,2009-10
Triton - Triton Regional High School,7730505,832,22,2.6,2.2,4.6,2.4,1.3,2009-10
Tyngsborough - Tyngsborough High School,3010505,523,8,1.5,1.5,0.0,3.3,1.5,2009-10
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Voc Tech,8790605,672,4,0.6,0.5,0.0,0.6,1.3,2009-10
Uxbridge - Uxbridge High,3040505,455,14,3.1,0.0,3.4,6.0,3.5,2009-10
Wachusett - Wachusett Regional High,7750505,"1,979",15,0.8,0.0,0.0,1.2,2.0,2009-10
Wakefield - Wakefield Memorial High,3050505,962,9,0.9,0.8,1.2,1.4,0.4,2009-10
Walpole - Walpole High,3070505,"1,080",9,0.8,0.4,0.8,0.4,1.7,2009-10
Waltham - Waltham Sr High,3080505,"1,414",88,6.2,2.8,5.0,9.2,7.7,2009-10
Ware - Ware Junior/Senior High School,3090505,310,13,4.2,5.2,2.4,4.6,4.7,2009-10
Wareham - Wareham Cooperative Junior/Senior High School,3100315,67,28,41.8,20.0,22.2,33.3,60.0,2009-10
Wareham - Wareham Senior High,3100505,812,9,1.1,1.0,1.6,1.1,0.6,2009-10
Wareham - West Wareham Academy,3100310,10,3,30.0,,,,,2009-10
Watertown - Watertown High,3140505,728,16,2.2,1.5,1.1,2.3,3.9,2009-10
Wayland - Wayland High School,3150505,891,3,0.3,0.0,0.5,0.9,0.0,2009-10
Webster - Bartlett Jr Sr High Sch,3160505,545,27,5.0,7.2,7.1,3.6,1.4,2009-10
Wellesley - Wellesley Sr High,3170505,"1,220",3,0.2,0.0,0.0,0.4,0.7,2009-10
West Boylston - West Boylston Jr-Sr High,3220505,316,3,0.9,1.2,1.3,1.4,0.0,2009-10
West Bridgewater - West Bridgewater Jr-Sr,3230505,376,1,0.3,0.0,1.1,0.0,0.0,2009-10
West Springfield - West Springfield High,3320505,"1,310",45,3.4,1.6,4.4,5.9,2.1,2009-10
Westborough - Westborough High,3210505,"1,073",5,0.5,0.0,0.4,0.3,1.1,2009-10
Westfield - Academy High School,3250515,19,14,73.7,,,,,2009-10
Westfield - Westfield High,3250505,"1,575",36,2.3,0.5,1.5,5.3,1.6,2009-10
Westfield - Westfield Voc Tech High,3250605,468,19,4.1,3.6,5.4,5.8,1.0,2009-10
Westford - Westford Academy,3260505,"1,617",3,0.2,0.2,0.2,0.3,0.0,2009-10
Weston - Weston High,3300505,715,4,0.6,0.0,0.6,1.1,0.6,2009-10
Westport - Westport High,3310505,506,12,2.4,1.6,2.3,4.8,0.8,2009-10
Westwood - Westwood High,3350505,857,1,0.1,0.0,0.0,0.0,0.5,2009-10
Weymouth - Weymouth High School,3360505,"2,119",61,2.9,1.7,1.4,3.4,5.0,2009-10
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,245",31,2.5,0.0,1.0,2.8,5.6,2009-10
Whittier Regional Vocational Technical - Whittier Reg Voc,8850605,"1,206",1,0.1,0.0,0.0,0.0,0.4,2009-10
Wilmington - Wilmington High,3420505,975,9,0.9,0.4,0.4,0.8,2.1,2009-10
Winchendon - Murdock Middle/High,3430505,412,15,3.6,4.5,2.0,3.1,4.8,2009-10
Winchester - Winchester High School,3440505,"1,072",6,0.6,0.4,0.8,0.4,0.8,2009-10
Winthrop - Winthrop Sr High,3460505,529,15,2.8,5.1,2.3,2.2,1.6,2009-10
Woburn - Woburn High,3470505,"1,384",31,2.2,1.0,2.5,1.7,3.9,2009-10
Worcester - Burncoat Senior High,3480503,"1,106",53,4.8,4.6,6.3,4.4,3.8,2009-10
Worcester - Claremont Academy,3480350,258,7,2.7,0.0,2.7,1.6,8.2,2009-10
Worcester - Doherty Memorial High,3480512,"1,398",35,2.5,2.9,3.1,2.4,1.6,2009-10
Worcester - North High,3480515,"1,120",80,7.1,5.7,9.2,7.0,7.4,2009-10
Worcester - South High Community,3480520,"1,327",66,5.0,5.0,4.8,5.2,4.9,2009-10
Worcester - University Pk Campus Sch,3480285,146,2,1.4,0.0,2.9,0.0,3.2,2009-10
Worcester - Worcester Technical High,3480605,"1,391",5,0.4,0.0,0.3,0.8,0.3,2009-10
